id,observed_on,time_observed_at,quality_grade,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name
85433160,3/7/21,2021-07-03 06:11:15 UTC,research,"Bukit Panjang, Singapore",1.348251631,103.7768508,6,6,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
85433232,3/7/21,2021-07-03 02:36:00 UTC,research,"Western Water Catchment, Singapore",1.393756,103.728036,,,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
85444321,3/7/21,2021-07-03 09:13:33 UTC,research,"Lower Peirce Reservoir Park, Singapore, Singapore, SG",1.371115535,103.8252993,3,3,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
85444493,3/7/21,2021-07-03 01:53:00 UTC,research,"Woodlands, Singapore",1.44553,103.7805417,,,,open,FALSE,,,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Anura,Ranidae
85447487,3/7/21,2021-07-03 06:11:00 UTC,research,"Marina South, Singapore",1.282619463,103.8669606,140,140,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
85449708,3/7/21,2021-07-03 10:50:17 UTC,research,,1.236618483,103.9096649,77,31447,obscured,open,TRUE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
85449723,3/7/21,2021-07-03 10:55:04 UTC,research,,1.366630292,103.818573,77,31447,obscured,open,TRUE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
85449737,3/7/21,2021-07-03 10:45:02 UTC,research,,1.313889954,103.8532879,77,31447,obscured,open,TRUE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85453693,3/7/21,2021-07-03 16:57:00 UTC,research,"Clementi, Singapore",1.323949187,103.7637147,31,31,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85461632,3/7/21,2021-07-03 09:38:32 UTC,research,,1.268780424,103.9385751,399,31447,,obscured,TRUE,,,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
85462780,3/7/21,2021-07-03 09:39:41 UTC,research,"Lower Peirce Reservoir Park, Singapore, Singapore, SG",1.370960526,103.826648,235,235,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
85462878,3/7/21,2021-07-03 09:51:43 UTC,research,"Lower Peirce Reservoir Park, Singapore, Singapore, SG",1.371007023,103.8269528,311,311,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
85463160,3/7/21,2021-07-03 16:44:00 UTC,research,"Rifle Range Road, Singapore",1.35480676,103.7966297,8,8,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
85476713,3/7/21,2021-07-03 03:17:53 UTC,research,"Lim Chu Kang, Singapore",1.445244444,103.7312778,,,,open,FALSE,gps,gps,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
85477077,2/7/21,2021-07-02 03:31:11 UTC,research,"Pulau Ujong, Singapore",1.383763889,104.0022333,,,,open,FALSE,gps,gps,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
85514688,3/7/21,2021-07-03 14:36:00 UTC,research,,1.389380206,103.9583513,15,31447,,obscured,TRUE,,,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
85525784,3/7/21,2021-07-03 13:33:00 UTC,research,,1.364275303,103.8459882,15,31447,,obscured,TRUE,,,Malesian Frog,Limnonectes malesianus,Malesian Frog,Amphibia,25952,Anura,Dicroglossidae
85550237,3/7/21,2021-07-03 09:48:57 UTC,research,"Lower Peirce Reservoir Park, Singapore, Singapore, SG",1.369078442,103.8269604,281,281,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
85552533,3/7/21,2021-07-03 12:23:00 UTC,research,"Queenstown, Singapore",1.307327671,103.7895054,15,15,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
85575065,20/6/21,2021-06-20 03:23:00 UTC,research,"Novena, Singapore",1.33384253,103.8248943,334,334,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
85593424,14/6/21,2021-06-14 07:00:05 UTC,research,"Tanglin, Singapore",1.321809,103.8165488,,,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
85597561,21/6/21,2021-06-21 10:51:02 UTC,research,"Unnamed Road, Piper Hut, Singapore",1.378119,103.780248,,,,open,FALSE,,,Blaue Bauchdrusenotter,Calliophis bivirgatus,Blue Malaysian Coralsnake,Reptilia,558849,Squamata,Elapidae
85601209,4/7/21,2021-07-04 10:19:47 UTC,research,"Chestnut Avenue, Singapore, Singapore, SG",1.372399539,103.7800341,22,22,,open,FALSE,,,Lesser Oriental Chevrotain,Tragulus kanchil,Lesser Oriental Chevrotain,Mammalia,75193,Artiodactyla,Tragulidae
85601337,4/7/21,2021-07-04 10:07:12 UTC,research,"Central Catchment Area, Singapore, Singapore, SG",1.37364227,103.7803595,25,25,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
85601747,5/12/20,2020-12-05 01:34:15 UTC,research,"Ardmore Park, Newton, Singapore, SG",1.308711667,103.8285917,65,65,,open,FALSE,,,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
85601801,4/7/21,2021-07-04 09:50:45 UTC,research,,1.242856742,103.7296678,27,31447,,obscured,TRUE,,,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
85602516,13/6/21,2021-06-13 08:26:00 UTC,research,"Pulau Ubin, Singapore",1.409762066,103.9651354,1659,1659,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
85603105,4/7/21,2021-07-04 06:02:00 UTC,research,"Bukit Panjang, Singapore",1.360307277,103.7771757,21,21,,open,FALSE,,,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
85605859,4/7/21,2021-07-04 09:19:27 UTC,research,"Old Choa Chu Kang Road, Choa Chu Kang, Singapore, SG",1.379731541,103.7306472,27,27,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
85606182,13/6/21,2021-06-13 11:50:00 UTC,research,"Jln Pari Dedap, Singapore",1.3322114,103.9428792,212,212,,open,FALSE,,,Common Wolf Snake,Lycodon capucinus,Common Wolf Snake,Reptilia,104885,Squamata,Colubridae
85614454,14/6/21,2021-06-14 07:54:34 UTC,research,"Tanglin, Singapore",1.3204779,103.816153,,,,open,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
85615473,14/6/21,2021-06-14 08:19:40 UTC,research,"Tanglin, Singapore",1.321393481,103.8159534,11,11,,,FALSE,gps,gps,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
85615925,3/7/21,2021-07-03 12:10:00 UTC,research,Dairy Farm Nature Park,1.353491782,103.7781667,212,212,,open,FALSE,gps,gps,Paddy Field Frog,Fejervarya limnocharis,Paddy Field Frog,Amphibia,26053,Anura,Dicroglossidae
85617553,3/7/21,2021-07-03 12:55:00 UTC,research,Dairy Farm Nature Park,1.353491782,103.7781667,212,212,,open,FALSE,gps,gps,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
85622060,14/6/21,2021-06-14 09:53:41 UTC,research,"Tanglin, Singapore",1.3200465,103.8160599,,,,open,FALSE,gps,gps,Guenther's Frog,Sylvirana guentheri,Guenther's Frog,Amphibia,476245,Anura,Ranidae
85627646,3/7/21,2021-07-03 10:59:48 UTC,research,"Pulau Serangoon, Singapore, Singapore, SG",1.413366667,103.9163967,9,9,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
85632232,6/12/20,2020-12-06 16:29:00 UTC,research,"Bukit Timah, Singapore",1.319363868,103.8013696,1,1,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
85632234,6/12/20,2020-12-06 16:30:00 UTC,research,"Bukit Timah, Singapore",1.319355739,103.8013723,1,1,,open,FALSE,,,Greenhouse Frog,Eleutherodactylus planirostris,Greenhouse Frog,Amphibia,22631,Anura,Eleutherodactylidae
85632238,6/12/20,2020-12-06 16:30:00 UTC,research,"Bukit Timah, Singapore",1.319369147,103.8013957,1,1,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
85632240,6/12/20,2020-12-06 16:35:00 UTC,research,"Bukit Timah, Singapore",1.31937981,103.8014092,1,1,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
85722024,3/7/21,2021-07-03 16:48:00 UTC,research,"Clementi, Singapore",1.323337728,103.7653537,46,46,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
85728621,2/7/21,2021-07-02 07:20:37 UTC,research,"Jalan Pari Kikis, Singapore",1.331619679,103.9433107,96,96,,,FALSE,gps,gps,Mourning Gecko,Lepidodactylus lugubris,Mourning Gecko,Reptilia,104226,Squamata,Gekkonidae
85737632,15/6/21,2021-06-15 04:59:00 UTC,research,"Windor Nature Park, Singapore",1.358578178,103.8228913,529,529,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
85739527,15/6/21,2021-06-15 05:57:00 UTC,research,"Windor Nature Park, Singapore",1.358578178,103.8228913,529,529,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
85739647,15/6/21,2021-06-15 06:01:00 UTC,research,"Windor Nature Park, Singapore",1.358578178,103.8228913,529,529,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
85743799,15/6/21,2021-06-15 06:27:00 UTC,research,"MacRitchie Reservoir, Singapore",1.3447621,103.8223506,1718,1718,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
85744181,15/6/21,2021-06-15 06:57:00 UTC,research,"MacRitchie Reservoir, Singapore",1.3447621,103.8223506,1718,1718,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
85747264,17/6/21,2021-06-17 07:35:00 UTC,research,"Pasir Ris Park - Mangrove Boardwalk, Singapore",1.377891452,103.9517774,209,209,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
85748753,17/6/21,2021-06-17 07:41:00 UTC,research,"Pasir Ris Park - Mangrove Boardwalk, Singapore",1.377891452,103.9517774,209,209,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85754691,5/7/21,2021-07-05 03:28:00 UTC,research,"Tanglin, Singapore",1.310273629,103.8136446,15,15,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85757936,5/7/21,2021-07-05 06:35:36 UTC,research,Pasir Ris Park,1.377284935,103.9525563,103,103,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85771080,26/6/21,2021-06-26 05:03:32 UTC,research,Upper Seletar Reservoir Park,1.400883114,103.807041,201,201,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
85771764,26/6/21,2021-06-26 06:14:28 UTC,research,Upper Seletar Reservoir Park,1.400883114,103.807041,201,201,,,FALSE,gps,gps,Malayan White-lipped Frog,Chalcorana labialis,Malayan White-lipped Frog,Amphibia,476270,Anura,Ranidae
85845442,4/1/19,2019-01-05 02:10:58 UTC,research,,1.429304137,103.8005671,,31446,,obscured,TRUE,,,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
85854711,2/7/21,2021-07-02 02:47:54 UTC,research,Windsor Nature Park,1.359814322,103.8266715,213,213,,open,FALSE,gps,gps,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
85868163,6/7/21,2021-07-06 01:34:00 UTC,research,"Woodlands, Singapore",1.438313114,103.7699073,31,31,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85871426,4/7/21,2021-07-04 05:56:56 UTC,research,"Jalan Pari Kikis, Singapore",1.331619679,103.9433107,96,96,,open,FALSE,gps,gps,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
85901380,6/7/21,2021-07-06 06:02:00 UTC,research,"Old Upper Thomson Rd, Singapore",1.3803178,103.8187171,212,212,,open,FALSE,,,Wagler's Pit Viper,Tropidolaemus wagleri,Wagler's Pit Viper,Reptilia,30936,Squamata,Viperidae
85909658,31/3/21,2021-03-31 00:52:14 UTC,research,"Sungei Ulu Pandan, Holland Village, Singapore, SG",1.311555,103.783325,8,8,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85922868,4/7/21,2021-07-04 06:32:42 UTC,research,"Lim Chu Kang, Singapore",1.445713889,103.7288,,,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
85995295,7/7/21,2021-07-07 00:08:28 UTC,research,,1.356270918,103.9981178,4,31447,,obscured,TRUE,,,Raffles’ Banded Langur,Presbytis femoralis femoralis,Raffles’ Banded Langur,Mammalia,147764,Primates,Cercopithecidae
86002238,7/7/21,2021-07-07 01:26:43 UTC,research,"Hevea Trail, Singapore, Singapore, SG",1.376011667,103.8262633,9,9,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
86010082,3/7/21,2021-07-03 05:22:39 UTC,research,"Central Water Catchment, Singapore",1.339383235,103.8182819,219,219,,open,FALSE,gps,gps,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
86013575,7/7/21,2021-07-07 05:01:13 UTC,research,Khoo Teck Puat Hospital,1.424783045,103.8379971,277,277,,open,FALSE,gps,gps,Malayopython reticulatus,Malayopython reticulatus,Reticulated Python,Reptilia,491869,Squamata,Pythonidae
86014745,7/7/21,2021-07-07 01:55:53 UTC,research,Singapore Botanic Gardens,1.313868858,103.8159135,1564,1564,,,FALSE,gps,gps,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
86016785,7/7/21,2021-07-06 23:48:00 UTC,research,"Novena, Singapore",1.334739624,103.8289925,31,31,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
86019629,7/7/21,2021-07-07 05:06:39 UTC,research,"Taman Kembangan, Kembangan, Singapore, SG",1.324561667,103.91472,65,65,,open,FALSE,,,Greenhouse Frog,Eleutherodactylus planirostris,Greenhouse Frog,Amphibia,22631,Anura,Eleutherodactylidae
86021860,7/7/21,2021-07-07 07:43:00 UTC,research,"Queenstown, Singapore",1.278850204,103.798471,2,2,,,FALSE,,,Painted Bronzeback,Dendrelaphis pictus,Painted Bronzeback,Reptilia,26644,Squamata,Colubridae
86023458,7/7/21,2021-07-07 02:52:00 UTC,research,"Lim Chu Kang, Singapore",1.444655889,103.7346467,7,7,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
86023461,7/7/21,2021-07-07 03:15:00 UTC,research,"Lim Chu Kang, Singapore",1.446329749,103.7292347,23,23,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86023462,7/7/21,2021-07-07 03:16:00 UTC,research,"Lim Chu Kang, Singapore",1.446209639,103.7293694,25,25,,open,FALSE,,,Lesser Short-nosed Fruit Bat,Cynopterus brachyotis,Lesser Short-nosed Fruit Bat,Mammalia,40793,Chiroptera,Pteropodidae
86023467,7/7/21,2021-07-07 03:39:00 UTC,research,"Lim Chu Kang, Singapore",1.449039364,103.7289225,31,31,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86023473,7/7/21,2021-07-07 04:52:00 UTC,research,"Lim Chu Kang, Singapore",1.446089119,103.7282831,8,8,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
86023475,7/7/21,2021-07-07 05:10:00 UTC,research,"Lim Chu Kang, Singapore",1.446253995,103.7292422,11,11,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86032504,7/7/21,2021-07-07 04:53:00 UTC,research,"Tanglin, Singapore",1.31959641,103.8171768,,,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
86037209,12/2/21,2021-02-12 11:34:40 UTC,research,"Bedok, Singapore",1.314798236,103.9622345,,,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
86107810,27/4/21,2021-04-27 01:30:00 UTC,research,,1.34377727,103.9487809,28,31447,,obscured,TRUE,gps,gps,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
86109242,17/4/18,2018-04-17 00:05:00 UTC,research,"Watercrest, 149B Loyang Besar Close (S)509040, Singapore 509040",1.378042105,103.9582834,12,12,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86117260,17/6/21,2021-06-17 10:13:00 UTC,research,"Pasir Ris Park - Lily Pond, Singapore",1.379540734,103.9497721,128,128,,open,FALSE,,,Thaïse watervaraan,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86124861,4/7/21,2021-07-04 07:40:15 UTC,research,"Bukit Timah Nature Reserve, Bukit Timah, Singapore, SG",1.348146667,103.7768167,4,4,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
86128841,8/7/21,2021-07-08 05:10:35 UTC,research,Khoo Teck Puat Hospital,1.424783045,103.8379971,277,277,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86145951,8/7/21,2021-07-08 10:51:00 UTC,research,"Bishan, Singapore",1.349529518,103.8338314,8,8,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
86145953,8/7/21,2021-07-08 10:06:00 UTC,research,"Central Water Catchment, Singapore",1.345224332,103.8326451,8,8,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86178282,8/7/21,2021-07-08 13:37:53 UTC,research,"Bukit Panjang, 新加坡",1.342239141,103.7776489,,,,open,FALSE,gps,gps,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
86178446,7/7/21,2021-07-07 09:16:15 UTC,research,"Bukit Batok, 新加坡",1.353475571,103.757225,,,,open,FALSE,,,(Eight-) Striped Kukri Snake,Oligodon octolineatus,(Eight-) Striped Kukri Snake,Reptilia,29239,Squamata,Colubridae
86178519,8/7/21,2021-07-08 14:24:58 UTC,research,新加坡中央集水區自然保護區,1.353546381,103.7908173,,,,open,FALSE,gps,gps,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
86202542,8/7/21,2021-07-08 13:32:25 UTC,research,"Central Catchment Area, Singapore, Singapore, SG",1.365733459,103.7914453,101,101,,open,FALSE,,,King Cobra,Ophiophagus hannah,King Cobra,Reptilia,30472,Squamata,Elapidae
86231458,9/7/21,2021-07-09 01:05:03 UTC,research,Windsor Nature Park,1.359816333,103.8266715,213,213,,open,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86232472,18/6/21,2021-06-18 07:29:00 UTC,research,"Bedok Reservoir, Singapore",1.341688632,103.927039,952,952,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86244006,9/7/21,2021-07-09 04:03:39 UTC,research,"Windsor Park Road, Thomson, Singapore, SG",1.355880726,103.825943,3000,3000,,open,FALSE,,,Wagler's Pit Viper,Tropidolaemus wagleri,Wagler's Pit Viper,Reptilia,30936,Squamata,Viperidae
86255288,22/6/21,2021-06-22 20:41:00 UTC,research,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1564,1564,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
86255622,23/6/21,2021-06-23 19:32:00 UTC,research,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1564,1564,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
86256776,24/6/21,2021-06-24 16:32:00 UTC,research,,1.235314212,103.9996046,2169,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
86257199,25/6/21,2021-06-25 20:19:00 UTC,research,"Tampines, Singapore",1.3631106,103.9480676,264,264,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86257351,25/6/21,2021-06-25 20:39:00 UTC,research,"Tampines, Singapore",1.3631106,103.9480676,264,264,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86257550,27/6/21,2021-06-27 02:37:00 UTC,research,"Tampines, Singapore",1.3631106,103.9480676,264,264,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86260864,9/7/21,2021-07-09 02:52:00 UTC,research,"Central Water Catchment, Singapore",1.348289972,103.809959,,,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
86260875,9/7/21,2021-07-09 03:38:00 UTC,research,"Central Water Catchment, Singapore",1.356748972,103.816395,,,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
86260879,9/7/21,2021-07-09 03:55:00 UTC,research,"Bishan, Singapore",1.358382972,103.819881,,,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
86265041,9/7/21,2021-07-09 04:02:00 UTC,research,"Bishan, Singapore",1.359269977,103.8205998,15,15,,open,FALSE,,,Wagler's Pit Viper,Tropidolaemus wagleri,Wagler's Pit Viper,Reptilia,30936,Squamata,Viperidae
86268315,9/7/21,2021-07-09 04:35:00 UTC,research,"30 Venus Dr, Singapore 573858",1.3598099,103.8266715,213,213,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
86347942,24/6/21,2021-06-24 06:08:00 UTC,research,"Ulu Pandan Park Connector, Singapore",1.32630097,103.7545826,547,547,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
86348799,24/6/21,2021-06-24 06:10:00 UTC,research,"Ulu Pandan Park Connector, Singapore",1.32630097,103.7545826,547,547,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
86352437,24/6/21,2021-06-24 07:49:00 UTC,research,"Jurong Lake Gardens, Singapore",1.336242919,103.7278049,1099,1099,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
86353872,24/6/21,2021-06-24 11:59:00 UTC,research,"Westgate, Singapore",1.3344925,103.742738,181,181,,,FALSE,,,Mourning Gecko,Lepidodactylus lugubris,Mourning Gecko,Reptilia,104226,Squamata,Gekkonidae
86361717,9/7/21,2021-07-09 04:35:00 UTC,research,"Bishan, Singapore",1.360980677,103.8263088,4,4,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
86367284,22/6/21,,research,Singapore,1.35277315,103.8198359,33607,33607,,open,FALSE,gps,gps,King Cobra,Ophiophagus hannah,King Cobra,Reptilia,30472,Squamata,Elapidae
86367365,5/9/20,,research,Singapore,1.35277315,103.8198359,33607,33607,,open,FALSE,gps,gps,Blackwater Mud Snake,Phytolopsis punctata,Blackwater Mud Snake,Reptilia,540105,Squamata,Homalopsidae
86367436,26/3/21,,research,Singapore,1.35277315,103.8198359,33607,33607,,open,FALSE,gps,gps,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
86367536,22/6/21,,research,Singapore,1.35277315,103.8198359,33647,33647,,open,FALSE,gps,gps,Reticulated Python,Malayopython reticulatus,Reticulated Python,Reptilia,491869,Squamata,Pythonidae
86380565,26/6/21,2021-06-26 14:58:34 UTC,research,Leo Drive,1.35884129,103.8259865,212,212,,open,FALSE,gps,gps,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
86397508,10/7/21,2021-07-10 07:14:12 UTC,research,Singapore Botanic Gardens,1.31387221,103.8159135,1564,1564,,open,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
